name,province,lat,lng
枣庄科技职业学院(新校区),山东省,35.112014,117.19493
山东化工技师学院,山东省,35.111899,117.208276
滕州二中新校,山东省,35.044466,117.188731
善国中学,山东省,35.122246,117.165139
山东省滕州市第二中学,山东省,35.083319,117.185498
滕州市第一中学,山东省,35.105225,117.194931
滕州实验高级中学,山东省,35.105598,117.190341
滕州市育才中学,山东省,35.11039,117.171745
滕州市北辛中学,山东省,35.106762,117.17133
滕南中学,山东省,35.076239,117.167672
中国石油大学胜利学院,山东省,37.472019,118.549106
东营市第一中学,山东省,37.502758,118.665855
东营市东营区第一中学(新泰路),山东省,37.459501,118.596893
东营职业学院,山东省,37.441751,118.630208
东营市东营区第三中学,山东省,37.474726,118.513674
东营市胜利第二中学,山东省,37.513013,118.50083
东营市东营区丽景小学,山东省,37.460818,118.655157
东营市实验中学(南校区),山东省,37.43539,118.667243
东营市春晖小学,山东省,37.451982,118.663151
东营市实验小学(南校区),山东省,37.433004,118.673442
东营市河口区实验学校,山东省,37.894138,118.51999
东营市河口区第一中学,山东省,37.86134,118.508467
东营市胜利第十三中学,山东省,37.890328,118.541039
仙河镇中心小学,山东省,37.940712,118.868646
河口区太平乡中学,山东省,37.937978,118.325656
河安小学,山东省,37.867252,118.51618
胜利油田第三十九中学,山东省,37.882865,118.5424
东营市胜利友爱小学,山东省,37.938761,118.854233
义和中心学校,山东省,37.898813,118.369042
东营市河口区新户中学,山东省,38.001696,118.303632
东营市胜利第二中学(北校区),山东省,37.533005,118.524367
垦利区第三实验小学,山东省,37.563355,118.600913
山东省垦利实验中学,山东省,37.590122,118.575395
垦利区第一实验小学,山东省,37.594548,118.560438
垦利区第二实验中学,山东省,37.586151,118.55873
董集实验学校,山东省,37.491321,118.394681
胜坨镇实验小学,山东省,37.559623,118.448073
垦利街道中心小学,山东省,37.540563,118.54565
黄河口镇中学,山东省,37.697628,118.851027
垦利街道西宋小学,山东省,37.669165,118.692137
利津县高级中学(北校区),山东省,37.511495,118.268679
东营市利津县陈庄镇中学,山东省,37.685582,118.493156
虎滩中学,山东省,37.758576,118.385713
利津县第二实验学校,山东省,37.491464,118.253178
利津县第二中学,山东省,37.69172,118.481619
北岭中学,山东省,37.66952,118.416981
利津县凤凰城实验学校,山东省,37.489848,118.217139
利津县虎滩乡中心小学,山东省,37.756095,118.384681
东津实验中学,山东省,37.51471,118.271159
利津第一实验学校,山东省,37.505876,118.265625
广饶第一中学,山东省,37.052643,118.433454
大营中学,山东省,37.138596,118.514066
东营科技职业学院,山东省,36.999759,118.526138
广饶县实验中学,山东省,37.067486,118.401517
乐安中学,山东省,37.084046,118.437995
广饶县稻庄镇实验中学,山东省,37.053915,118.51855
山东省广饶第一中学(迎宾路),山东省,37.064198,118.402227
广饶县第一实验小学,山东省,37.064135,118.407009
西刘桥实验学校,山东省,37.110618,118.568356
广饶开发区花园小学,山东省,37.065349,118.371282
中国石油大学胜利学院,山东省,37.472019,118.549106
东营市第一中学,山东省,37.502758,118.665855
广饶第一中学,山东省,37.052643,118.433454
东营市东营区第一中学(新泰路),山东省,37.459501,118.596893
东营市河口区实验学校,山东省,37.894138,118.51999
东营职业学院,山东省,37.441751,118.630208
东营市河口区第一中学,山东省,37.86134,118.508467
东营市东营区第三中学,山东省,37.474726,118.513674
利津县高级中学(北校区),山东省,37.511495,118.268679
东营市胜利第十三中学,山东省,37.890328,118.541039
中国石油大学胜利学院,山东省,37.472019,118.549106
东营市第一中学,山东省,37.502758,118.665855
广饶第一中学,山东省,37.052643,118.433454
东营市东营区第一中学(新泰路),山东省,37.459501,118.596893
东营市河口区实验学校,山东省,37.894138,118.51999
东营职业学院,山东省,37.441751,118.630208
东营市河口区第一中学,山东省,37.86134,118.508467
东营市东营区第三中学,山东省,37.474726,118.513674
利津县高级中学(北校区),山东省,37.511495,118.268679
东营市胜利第十三中学,山东省,37.890328,118.541039
鲁东大学,山东省,37.529024,121.365431
鲁东大学(北区),山东省,37.529272,121.365929
鲁东大学(东校区),山东省,37.524286,121.380849
烟台市双语实验学校,山东省,37.527934,121.385824
文化路小学,山东省,37.543014,121.387273
山东省烟台护士学校,山东省,37.575074,121.365505
鲁东大学(南区),山东省,37.523133,121.364608
烟台青华中学,山东省,37.513477,121.380502
山东省烟台第五中学,山东省,37.53783,121.404304
葡萄山小学,山东省,37.538414,121.422699
烟台爱华双语学校,山东省,37.558063,121.241211
烟台开发区高级中学,山东省,37.55653,121.236402
山东省福山第一中学,山东省,37.491438,121.254536
福山区崇文中学,山东省,37.513402,121.277062
烟台市实验中学,山东省,37.526553,121.276612
烟台工程职业技术学院,山东省,37.565533,121.233312
烟台汽车工程职业学院,山东省,37.453813,121.254497
尚德中学,山东省,37.529266,121.239963
福山区实验小学,山东省,37.500762,121.258708
烟台开发区第五小学,山东省,37.551082,121.229195
山东中医药高等专科学校(新校区),山东省,37.444956,121.640234
山东省牟平第一中学,山东省,37.421597,121.617245
烟台市牟平实验中学,山东省,37.401729,121.59448
烟台市牟平育英艺术中学,山东省,37.397423,121.623582
大窑中学,山东省,37.398505,121.666025
烟台市牟平区实验小学,山东省,37.393007,121.617079
烟台市牟平区宁海中学,山东省,37.408816,121.612892
牟平区宁海中心小学,山东省,37.40641,121.606643
牟平区文化第二初中,山东省,37.387134,121.625473
牟平第二实验小学,山东省,37.400331,121.594434
烟台大学,山东省,37.481883,121.464862
山东工商学院,山东省,37.491886,121.453463
滨州医学院(烟台校区),山东省,37.46395,121.468468
烟台大学(南校区),山东省,37.464723,121.476768
中国农业大学(烟台校区),山东省,37.440233,121.5282
烟台工贸技师学院(新校区),山东省,37.42514,121.490506
山东省城市服务技师学院,山东省,37.434094,121.503847
烟台第二中学(高中部),山东省,37.426087,121.515805
莱山区实验小学,山东省,37.470675,121.440501
山东莱山一中,山东省,37.452103,121.481981
山东省长岛中学,山东省,37.921859,120.754945
长岛县第一实验学校,山东省,37.920726,120.753136
长岛县第二实验学校,山东省,37.94628,120.742089
长岛县北长山中心小学,山东省,37.97841,120.727885
砣矶镇中心小学,山东省,38.173626,120.762175
民和食品长岛周转库,山东省,37.923337,120.747038
宏凯幼儿园,山东省,37.929513,120.751684
长岛县实验幼儿园,山东省,37.923435,120.754038
北城幼儿园,山东省,37.974419,120.732164
长岛县高级职业学校,山东省,37.920443,120.754634
烟台大学,山东省,37.481883,121.464862
山东工商学院,山东省,37.491886,121.453463
滨州医学院(烟台校区),山东省,37.46395,121.468468
烟台南山学院(东海校区),山东省,37.727786,120.448498
山东中医药高等专科学校(新校区),山东省,37.444956,121.640234
烟台大学(南校区),山东省,37.464723,121.476768
黄金职业学院,山东省,37.535632,120.251097
中国农业大学(烟台校区),山东省,37.440233,121.5282
鲁东大学(北区),山东省,37.529272,121.365929
烟台工贸技师学院(新校区),山东省,37.42514,121.490506
烟台南山学院(东海校区),山东省,37.727786,120.448498
烟台南山学院(南山校区),山东省,37.605419,120.499203
山东龙口市第一中学,山东省,37.648837,120.464778
龙口市明德学校,山东省,37.657389,120.506045
龙口中学,山东省,37.6484,120.350006
南山双语学校,山东省,37.603395,120.495171
南山航空学院,山东省,37.718181,120.451144
龙口市第五中学,山东省,37.636011,120.521356
龙口市北马中学,山东省,37.622804,120.391211
七甲镇田家完小,山东省,37.501245,120.614939
烟台大学,山东省,37.481883,121.464862
山东工商学院,山东省,37.491886,121.453463
滨州医学院(烟台校区),山东省,37.46395,121.468468
烟台南山学院(东海校区),山东省,37.727786,120.448498
山东中医药高等专科学校(新校区),山东省,37.444956,121.640234
烟台大学(南校区),山东省,37.464723,121.476768
黄金职业学院,山东省,37.535632,120.251097
中国农业大学(烟台校区),山东省,37.440233,121.5282
鲁东大学(北区),山东省,37.529272,121.365929
烟台工贸技师学院(新校区),山东省,37.42514,121.490506
莱阳市第一中学,山东省,36.991942,120.717258
山东中医药高等专科学校,山东省,36.990766,120.722378
莱阳九中北校区,山东省,36.956818,120.719061
莱阳市古柳中心中学,山东省,36.952525,120.719354
莱阳四中,山东省,36.96724,120.829474
山东省莱阳卫生学校,山东省,36.967611,120.721848
莱阳市穴坊中学,山东省,36.674833,120.732383
莱阳市白龙路小学,山东省,36.966497,120.698509
莱阳市团旺镇中心中学,山东省,36.763096,120.64788
莱阳市府前中学,山东省,36.982819,120.718528
莱州双语学校,山东省,37.197584,119.963382
莱州市文峰中学,山东省,37.182883,119.965655
莱州实验中学,山东省,37.193936,119.957893
莱州市梁郭中学,山东省,37.301399,120.155476
莱州一中,山东省,37.184928,119.956421
莱州第一中学,山东省,37.196888,119.976013
莱州市第二实验小学,山东省,37.1935,119.948211
莱州市第六中学,山东省,37.299754,120.041059
莱州市第五中学,山东省,37.045043,119.779086
莱州市实验小学,山东省,37.181707,119.950994
鲁东大学(蓬莱校区),山东省,37.809575,120.732093
济南大学泉城学院,山东省,37.813103,120.715548
烟台高级师范学校暨鲁东大学初等教育学院,山东省,37.808714,120.731037
蓬莱市第二实验小学(东校区),山东省,37.815216,120.807069
蓬莱市于庄小学,山东省,37.651862,120.710241
蓬莱市实验中学,山东省,37.80815,120.758316
烟台高级师范学校,山东省,37.809471,120.731756
烟台临港工业学校,山东省,37.798889,120.764151
郝斌中学,山东省,37.813792,120.792213
黄金职业学院,山东省,37.535632,120.251097
招远市魁星路学校,山东省,37.356655,120.412927
山东省招远市西苑学校,山东省,37.368455,120.396454
招远市第一中学,山东省,37.373729,120.403496
招远市金晖学校,山东省,37.362471,120.443652
烟台金城高级中学,山东省,37.365543,120.41487
招远九中,山东省,37.419253,120.480135
烟台机械工程高级技工学校,山东省,37.364533,120.470619
招远市第十六中学(文化路),山东省,37.371814,120.406312
招远市实验小学,山东省,37.372084,120.404455
山东省栖霞市第一中学,山东省,37.305281,120.845104
栖霞市第二中学,山东省,37.335333,120.837637
栖霞市实验小学,山东省,37.304861,120.842911
栖霞市寺口镇中学,山东省,37.328306,120.653195
栖霞实验中学,山东省,37.303677,120.846424
栖霞市大庆路学校,山东省,37.318494,120.846388
栖霞市第四中学,山东省,37.190997,121.12028
栖霞市凤翔小学,山东省,37.33892,120.861512
栖霞市唐家泊镇中学,山东省,37.230816,121.001348
栖霞市翠屏中学,山东省,37.293344,120.829901
烟台市中英文学校,山东省,36.755051,121.207762
海阳一中,山东省,36.722115,121.201417
海阳市英才实验学校,山东省,36.784081,121.221483
新元中学,山东省,36.788609,121.196042
德州科技职业技术学院(海阳校区),山东省,36.718146,121.195928
山东省海阳市第四中学(海平路),山东省,36.765673,121.154916
海阳市育才小学,山东省,36.773513,121.162275
海阳市实验中学,山东省,36.790935,121.163298
海阳市新元小学,山东省,36.79118,121.185069
亚沙城小学,山东省,36.708016,121.182035
潍坊医学院(新校区),山东省,36.672282,119.040166
山东工业技师学院,山东省,36.64278,119.030234
潍坊技师学院,山东省,36.694459,119.031026
潍坊学院(安顺校区),山东省,36.738924,119.089439
潍州麓台学校,山东省,36.671111,119.05418
山东省潍坊第五中学,山东省,36.732402,119.109455
山东省潍坊第七中学,山东省,36.727326,119.070565
山东科技职业学院,山东省,36.669209,119.030401
潍坊光正实验学校,山东省,36.750678,119.079677
潍坊三中,山东省,36.718001,119.106507
文华国际学校,山东省,36.776889,119.155022
北京师范大学潍坊滨海国际学校,山东省,37.131364,119.18151
山东信息职业技术学院(滨海校区),山东省,37.088106,119.206584
潍坊文昌中学,山东省,36.760953,119.173574
山东交通职业学院(益新街),山东省,36.777383,119.215483
文华小学,山东省,36.777071,119.161753
寒亭区实验小学,山东省,36.77521,119.216926
潍坊博海学校,山东省,36.776571,119.201688
山东科技职业学院(滨海校区),山东省,37.100762,119.218922
山东海事职业学院,山东省,37.089164,119.199503
潍坊实验中学,山东省,36.531579,119.43102
潍坊峡山双语小学,山东省,36.524113,119.424717
潍坊市北海双语学校,山东省,36.601018,119.169568
潍坊峡山中学,山东省,36.527526,119.443329
尚文中学,山东省,36.609467,119.146395
坊子区实验学校,山东省,36.654918,119.171596
潍坊四中,山东省,36.63682,119.185019
潍坊四中,山东省,36.646096,119.168264
赵戈中学,山东省,36.480482,119.389775
龙泉实验小学,山东省,36.667678,119.170823
潍坊学院,山东省,36.723588,119.186636
山东交通职业学院(新校区),山东省,36.676379,119.183757
潍坊高新区东明学校,山东省,36.735075,119.183791
山东畜牧兽医职业学院(南校区),山东省,36.709816,119.174409
山东畜牧兽医职业学院(北校区),山东省,36.714921,119.177082
潍坊北海学校,山东省,36.72024,119.180888
潍坊一中,山东省,36.689922,119.2121
潍坊瀚声国际学校,山东省,36.697631,119.192288
潍坊医学院(虞河校区),山东省,36.710995,119.138866
奎文实验初中(新校址),山东省,36.649599,119.152601
山东省临朐第一中学,山东省,36.517454,118.545473
临朐实验中学,山东省,36.500719,118.523222
临朐中学,山东省,36.541934,118.561679
临朐东城双语学校,山东省,36.526021,118.594825
山东临朐第五中学,山东省,36.51392,118.605204
临朐六中,山东省,36.518304,118.526364
临朐县七贤中学,山东省,36.456469,118.563785
临朐县城关街道东郡小学,山东省,36.518186,118.534143
临朐县城关中学,山东省,36.510902,118.506697
蒋峪中学,山东省,36.308089,118.711749
二七一教育集团山东省昌乐二中,山东省,36.731075,118.836309
山东省昌乐一中,山东省,36.689438,118.86012
潍坊美加实验学校,山东省,36.684763,118.920624
昌乐及第中学,山东省,36.67568,118.836988
昌乐县新城中学,山东省,36.732914,118.850322
昌乐县实验中学,山东省,36.672896,118.878418
昌乐实验小学,山东省,36.706301,118.86
阿陀镇中心小学,山东省,36.49426,119.075304
中泰宝石学院,山东省,36.733494,118.844499
昌乐一中英才实验学校,山东省,36.672473,118.826076
青州第一中学,山东省,36.684361,118.47387
山东省青州第二中学,山东省,36.718059,118.472946
青州实验中学,山东省,36.684912,118.467732
潍坊工程职业学院,山东省,36.636019,118.487391
潍坊护理职业学院,山东省,36.621725,118.495489
青州市旗城学校,山东省,36.717121,118.468657
同济大学附属存志青州中学,山东省,36.699245,118.535542
西苑小学,山东省,36.699044,118.463482
青州市郑母小学,山东省,36.639251,118.695457
青州一中实验学校,山东省,36.699719,118.528866
潍坊学院,山东省,36.723588,119.186636
潍坊医学院(新校区),山东省,36.672282,119.040166
潍坊实验中学,山东省,36.531579,119.43102
山东省昌乐一中,山东省,36.689438,118.86012
潍坊高新区东明学校,山东省,36.735075,119.183791
山东工业技师学院,山东省,36.64278,119.030234
潍坊一中,山东省,36.689922,119.2121
诸城一中(高中部),山东省,35.977559,119.352626
文山中学,山东省,36.846491,119.4186
潍坊瀚声国际学校,山东省,36.697631,119.192288
诸城市超然中学,山东省,35.953787,119.393509
诸城一中(高中部),山东省,35.977559,119.352626
龙城中学,山东省,36.024789,119.397205
繁华中学(高中部),山东省,35.997002,119.43667
潍坊市工程技师学院,山东省,36.050073,119.415846
诸城市龙源双语学校,山东省,36.008237,119.393144
诸城市科信小学,山东省,35.997894,119.388841
诸城青潍中学,山东省,36.027689,119.517713
潍坊工商职业学院,山东省,35.963892,119.502634
诸城繁华初级中学,山东省,36.002558,119.427486
潍坊科技学院,山东省,36.890667,118.781755
寿光市第一中学,山东省,36.894914,118.76838
寿光现代中学,山东省,36.867224,118.792762
寿光渤海实验学校,山东省,37.249662,118.886261
寿光市建桥学校,山东省,36.888047,118.799413
寿光职教中心,山东省,37.242592,118.8796
潍坊科技学院五专部,山东省,36.891073,118.789428
寿光现代中学(东校区),山东省,36.850247,118.811158
营里镇第二初中,山东省,37.094529,118.920178
王望中学,山东省,36.82539,118.944876
山东省安丘市第一中学,山东省,36.462289,119.242788
安丘市实验中学(新校区),山东省,36.511777,119.210218
白芬子镇白芬子小学,山东省,36.341296,119.166642
青云双语学校,山东省,36.495816,119.217099
关王小学,山东省,36.455083,119.132106
景芝临浯小学,山东省,36.239405,119.295294
安丘市凌河镇凌河中学,山东省,36.368042,119.082405
安丘市东埠中学,山东省,36.432294,119.217975
安丘市第二中学,山东省,36.435562,119.22456
莲花山中学,山东省,36.499928,119.237561
青岛科技大学(高密校区),山东省,36.352285,119.761551
高密第五中学,山东省,36.371765,119.757709
双羊小学,山东省,36.376693,119.539696
高密市第三实验小学,山东省,36.358998,119.802674
山东省高密市第一中学,山东省,36.335694,119.816843
豪迈中学,山东省,36.35368,119.730937
高密市立新中学,山东省,36.381946,119.753044
高密市第二中学,山东省,36.456665,119.840143
高密四中,山东省,36.356345,119.77478
滨北中学,山东省,36.395244,119.774768
文山中学,山东省,36.846491,119.4186
昌邑市外国语学校,山东省,36.871384,119.415077
昌邑一中,山东省,36.867793,119.441911
塔尔堡小学,山东省,36.51662,119.598326
昌邑市实验中学,山东省,36.86544,119.399723
昌邑市育秀学校,山东省,36.832752,119.412779
宋庄初中,山东省,36.782269,119.473175
昌邑第二实验小学,山东省,36.873926,119.402766
昌邑市第一实验小学,山东省,36.868911,119.404862
双台小学,山东省,36.843179,119.27969
山东理工职业学院(新校区),山东省,35.361856,116.582395
济宁医学院(太白湖校区),山东省,35.34272,116.587175
山东济宁技师学院(新校区),山东省,35.424974,116.698531
济宁海达行知学校,山东省,35.413677,116.711986
山东省济宁第一中学,山东省,35.355883,116.583614
育才中学,山东省,35.425131,116.628647
济宁医学院(任城校区),山东省,35.401815,116.60207
济宁一中,山东省,35.412337,116.590636
济宁市实验中学,山东省,35.442748,116.604295
济宁市第十三中学,山东省,35.426885,116.597339
兖州区第六中学,山东省,35.554684,116.833029
济宁高新区高级中学,山东省,35.461946,116.775801
兖州区谷村镇中心小学,山东省,35.641829,116.825563
济宁高新区黄屯镇中心小学,山东省,35.464196,116.726843
济宁高新区杨村煤矿中学,山东省,35.473539,116.819601
兖州区实验小学(徐州南路),山东省,35.554445,116.786748
兖州十五中,山东省,35.568908,116.837344
薛庙小学,山东省,35.559561,116.774845
济宁学院学前教育学院南院,山东省,35.536647,116.828809
东方中学,山东省,35.563212,116.835979
微山县第一中学,山东省,34.789941,117.137047
微山县清华实验学校,山东省,34.785962,117.154639
微山县实验小学,山东省,34.810899,117.13218
山东省微山县第三中学,山东省,35.197991,116.731358
马坡镇第一中学,山东省,35.274823,116.749099
实验中学,山东省,34.798781,117.136978
微山县欢城镇常口中心小学,山东省,34.888588,117.043329
微山县第二实验小学,山东省,34.797828,117.139606
衡水中学(微山分校),山东省,34.811019,117.152467
微山县亚马逊高级中学,山东省,34.857157,117.109706
山东省煤炭技师学院(济宁校区),山东省,35.156032,116.60373
鱼台县实验中学,山东省,34.99482,116.656972
山东省鱼台县第二中学,山东省,34.94199,116.480677
鱼台滨湖中学,山东省,35.023419,116.66506
鱼台县第二实验小学,山东省,35.018152,116.646729
鱼台县王庙镇中心中学,山东省,34.973239,116.56892
鱼台县石集中学,山东省,35.067082,116.532392
谷亭缪集小学,山东省,35.008036,116.732753
李阁镇陈楼小学,山东省,34.976855,116.467262
武台中学,山东省,35.058378,116.581761
山东省金乡县第一中学,山东省,35.082779,116.350161
山东省金乡县第二中学,山东省,35.079223,116.304323
金乡县春城小学,山东省,35.064197,116.339973
济宁市教育学院,山东省,35.070395,116.329128
金乡县王杰中学,山东省,35.069772,116.323972
金乡奎星中学,山东省,35.079205,116.322365
肖云中学,山东省,34.913119,116.390261
金乡县第三中学,山东省,35.055496,116.294107
文峰中学,山东省,35.08012,116.293112
百世中学,山东省,35.077273,116.329835
萌山中学(南校区),山东省,35.397126,116.367371
嘉祥一中洪山校区(新一中),山东省,35.421216,116.365098
嘉祥一中,山东省,35.405601,116.359153
黄垓中学,山东省,35.602234,116.167142
嘉祥县实验小学,山东省,35.414496,116.358812
嘉祥县祥城中学,山东省,35.422807,116.373061
孟姑集中学,山东省,35.477593,116.217984
疃里第三中学,山东省,35.434567,116.448124
嘉祥县万张街道中学,山东省,35.461861,116.326379
嘉祥镇五老洼小学,山东省,35.415585,116.353619
汶上一中,山东省,35.722169,116.508588
汶上一中(东校区),山东省,35.722631,116.529916
汶上圣泽中学,山东省,35.730469,116.513164
汶上县第二实验小学西校区,山东省,35.714196,116.486988
汶上县第二实验中学,山东省,35.711947,116.492249
第三实验小学,山东省,35.734914,116.481279
汶上县第五实验中学,山东省,35.714587,116.517768
汶上县第五实验小学,山东省,35.713768,116.51659
刘楼镇中学,山东省,35.623155,116.412541
西和园小学,山东省,35.723724,116.479256
泗水一中,山东省,35.675017,117.269448
泗水实验中学,山东省,35.654966,117.27912
洙泗中学,山东省,35.688241,117.254652
泗水县大黄沟乡中心小学,山东省,35.677529,117.469421
龙城中学,山东省,35.655057,117.26566
泗水育才学校,山东省,35.697532,117.271688
泗水县实验小学,山东省,35.657228,117.286599
子路中学,山东省,35.66513,117.299837
泗水县金庄镇中心中学,山东省,35.636138,117.188808
梁山县第一中学,山东省,35.806221,116.094171
曲阜师范大学梁山附中,山东省,35.762684,116.145987
梁山县北关小学,山东省,35.822704,116.10378
梁山韶华中学,山东省,35.828267,116.113688
梁山县第四实验小学,山东省,35.780856,116.132757
梁山县实验中学(水泊西路),山东省,35.804593,116.092729
梁山县韩岗镇北袁口小学,山东省,35.728322,116.343174
寿张集中学,山东省,35.868307,116.064809
梁山县第五实验小学,山东省,35.787378,116.099989
梁山县赵堌堆乡初级中学,山东省,35.908216,115.92417
济宁医学院(太白湖校区),山东省,35.34272,116.587175
济宁海达行知学校,山东省,35.413677,116.711986
曲阜中医药学校,山东省,35.609864,116.982502
梁山县第一中学,山东省,35.806221,116.094171
汶上一中,山东省,35.722169,116.508588
山东省金乡县第一中学,山东省,35.082779,116.350161
济宁一中,山东省,35.412337,116.590636
微山县第一中学,山东省,34.789941,117.137047
邹城一中,山东省,35.409117,117.008417
邹城市第二中学,山东省,35.407872,116.992945
曲阜师范大学(曲阜校区),山东省,35.601163,116.973414
济宁学院,山东省,35.554157,116.964544
曲阜中医药学校,山东省,35.609864,116.982502
齐鲁理工学院(曲阜校区),山东省,35.594935,117.029224
曲阜市第一中学,山东省,35.590322,116.968046
田家炳小学,山东省,35.588478,117.013352
曲阜远东职业技术学院,山东省,35.787181,117.119559
曲阜市春秋小学,山东省,35.589129,116.970993
济宁学院,山东省,35.599398,116.998251
曲阜市实验小学,山东省,35.603749,117.003553
邹城一中,山东省,35.409117,117.008417
邹城市第二中学,山东省,35.407872,116.992945
邹城市实验中学,山东省,35.386179,116.989162
邹城市第一中学(孟子湖校区),山东省,35.435982,117.066366
邹城市尚河中学,山东省,35.437894,117.426191
邹城八中,山东省,35.416659,116.962078
邹城市兖矿第一中学,山东省,35.402462,116.958696
山东兖矿技师学院,山东省,35.420148,117.004717
千泉小学,山东省,35.417815,117.026975
邹城市第一中学(北校区),山东省,35.414468,117.004826
山东农业大学(南校区),山东省,36.170329,117.163091
山东农业大学(本部),山东省,36.200713,117.12296
国网技术学院(泰山校区),山东省,36.234287,117.19424
山东省泰安第二中学,山东省,36.206996,117.14903
山东科技大学东院,山东省,36.208107,117.145304
泰安师范附属学校,山东省,36.202522,117.144768
山东省泰安第一中学,山东省,36.20114,117.133204
泰安东岳中学,山东省,36.203203,117.156045
泰山学院附属中学,山东省,36.206317,117.101171
泰安六中,山东省,36.192312,117.164745
宁阳一中,山东省,35.777187,116.799311
宁阳复圣中学,山东省,35.766936,116.846348
山东省宁阳第二中学,山东省,35.898239,117.111865
中京实验学校,山东省,35.912685,117.049259
金桥中学,山东省,35.754791,116.844186
崔解明德小学,山东省,35.818408,117.221859
宁阳十二中,山东省,35.8601,116.710308
宁阳第二实验中学,山东省,35.772993,116.777649
宁阳职教中心,山东省,35.764087,116.823088
宁阳县伏山镇中心小学,山东省,35.839525,116.797598
新汶中学,山东省,35.870036,117.692614
山东省新泰第一中学,山东省,35.909057,117.794232
新泰市实验中学,山东省,35.925514,117.772036
新泰市青云中学,山东省,35.920122,117.794708
新泰市泉沟镇初级中学,山东省,35.989269,117.647109
新泰市第一实验小学,山东省,35.918777,117.77301
泰安市理工中等专业学校(原新泰市职业中专),山东省,35.900852,117.655438
新泰市紫光实验中学,山东省,35.856666,117.369827
新泰市翟镇第一初级中学,山东省,35.951627,117.68405
新泰市平阳小学,山东省,35.915603,117.785337
山东第一医科大学(泰安校区),山东省,36.137833,117.097009
泰山学院,山东省,36.228513,117.045757
泰山学院(南校区),山东省,36.138018,117.083513
山东省泰安英雄山中学,山东省,36.174536,117.051771
泰安一中(新校区),山东省,36.123651,117.095501
山东交通职业学院(泰山校区),山东省,36.206836,117.043492
泰安市岱岳区实验中学,山东省,36.190101,117.044076
泰安长城中学,山东省,36.183623,117.085748
山东省泰安市岱岳区开元中学,山东省,36.179342,117.064147
岳峰小学(高铁校区),山东省,36.165354,117.057142
肥城市第六高级中学,山东省,36.178443,116.776921
泰西中学,山东省,36.179675,116.770537
肥城市第三高级中学,山东省,36.187754,116.724141
肥城第一中学,山东省,36.182438,116.775908
肥城市第二高级中学,山东省,36.153676,116.800146
肥城三中,山东省,36.15132,116.643132
肥城市河西小学,山东省,36.186977,116.763883
肥城市龙山中学,山东省,36.179824,116.781576
肥城市实验中学,山东省,36.192056,116.774961
肥城市仪阳中心小学,山东省,36.155486,116.799734
山东大学(威海),山东省,37.538457,122.064651
哈尔滨工业大学(威海校区),山东省,37.540047,122.089909
山东交通学院(威海新校区),山东省,37.440619,121.95655
威海市古寨中学,山东省,37.513002,122.102032
威海十中,山东省,37.486918,122.135354
威海市实验中学,山东省,37.519451,122.13659
威海市职业中等专业学校,山东省,37.409278,122.381711
威海大光华国际学校,山东省,37.497761,122.025642
威海市第一中学,山东省,37.524794,122.09992
皇冠中学,山东省,37.436852,122.163629
山东铝业职业学院(威海校区),山东省,37.00864,121.941231
北京交通大学(威海校区),山东省,36.99823,121.938473
文登技师学院,山东省,37.210665,122.127621
山东省文登新一中,山东省,37.207593,122.105202
山东省文登师范学校,山东省,37.19492,122.076357
威海紫光实验学校,山东省,37.192478,122.259477
文登实验中学,山东省,37.183884,122.066208
山东省文登第二中学,山东省,37.187665,122.073249
文登区第二实验小学,山东省,37.1912,122.056611
南海高中,山东省,37.00054,121.948724
山东东平明湖中学,山东省,35.932203,116.448741
东平县实验中学,山东省,35.940942,116.466211
江河国际实验学校,山东省,35.917968,116.430922
东平高级中学,山东省,35.941956,116.480334
东平县东原实验学校,山东省,35.953354,116.467759
第四实验小学,山东省,35.947524,116.454125
东平县青峰山实验学校,山东省,35.944583,116.501523
佛山小学,山东省,35.941327,116.425919
东平县第六高中艺术中学,山东省,35.932962,116.445202
佛山中学,山东省,35.942277,116.445305
山东大学(威海),山东省,37.538457,122.064651
哈尔滨工业大学(威海校区),山东省,37.540047,122.089909
山东铝业职业学院(威海校区),山东省,37.00864,121.941231
山东外事职业大学(威海校区),山东省,36.87802,121.756785
山东交通学院(威海新校区),山东省,37.440619,121.95655
哈尔滨理工大学(荣成校区),山东省,37.173985,122.519334
北京交通大学(威海校区),山东省,36.99823,121.938473
威海市古寨中学,山东省,37.513002,122.102032
威海十中,山东省,37.486918,122.135354
威海市实验中学,山东省,37.519451,122.13659
山东大学(威海),山东省,37.538457,122.064651
哈尔滨工业大学(威海校区),山东省,37.540047,122.089909
山东铝业职业学院(威海校区),山东省,37.00864,121.941231
山东外事职业大学(威海校区),山东省,36.87802,121.756785
山东交通学院(威海新校区),山东省,37.440619,121.95655
哈尔滨理工大学(荣成校区),山东省,37.173985,122.519334
北京交通大学(威海校区),山东省,36.99823,121.938473
威海市古寨中学,山东省,37.513002,122.102032
威海十中,山东省,37.486918,122.135354
威海市实验中学,山东省,37.519451,122.13659
哈尔滨理工大学(荣成校区),山东省,37.173985,122.519334
新荣成第一中学,山东省,37.179643,122.465775
荣成市第三中学,山东省,37.161747,122.495642
荣成市实验中学(青山中路),山东省,37.175403,122.453082
威海海洋职业学院,山东省,37.069794,122.445818
荣成二中,山东省,36.950833,122.404207
荣成市第二十三中学,山东省,36.940025,122.390258
石岛湾中学,山东省,36.940767,122.456687
